Name,Institute,Country,Year
"Stephanov, Misha","UIC","","2011"
"Floerchinger, Stefan","CERN","","2011"
"Niemi, Harri","Frankfurt Institute for Advanced Studies","","2011"
"Tang, Zebo","University of Science and Technology of China","","2011"
"Beraudo, Andrea","Centro Studi e ricerche ""Enrico Fermi"" - Rome (Italy)","","2011"
"Akamatsu, Yukinao","Nagoya University","","2011"
"Hatta, Yoshitaka","University of Tsukuba","","2011"
"Fries, Rainer","Texas A&M University + RBRC","","2011"
"Gupta, Sourendu","TIFR, Mumbai","","2011"
"Molnar, Denes","Purdue University","","2011"
"Mueller, Berndt","Duke University","","2011"
"Schmah, Alexander","Lawrence Berkeley National Lab","","2011"
"Vitev, Ivan","Los Alamos National Laboratory","","2011"
"Kauder, Kolja","University of Illinois at Chicago","","2011"
"Skokov, Vladimir","GSI, Darmstadt, Germany","","2011"
"Oyama, Ken","University of Heidelberg","","2011"
"Makek, Mihael","Weizmann Institute of Science","","2011"
"Masciocchi, Silvia","GSI Darmstadt","","2011"
"Kaczmarek, Olaf","University of Bielefeld","","2011"
"Chojnacki, Marek","UU/NIKHEF","","2011"
"Dobrin, Alexandru Florin","Wayne State University","","2011"
"Kalweit, Alexander Philipp","Technische Universität Darmstadt","","2011"
"Karsch, Frithjof","Brookhaven National Laboratory","","2011"
"Krajczar, Krisztian","KFKI Research Institute for Particle and Nuclear Physics of the Hungarian Academy of Sciences","","2011"
"Majumder, Abhijit","The Ohio State University","","2011"
"Sen, Abhisek","Georgia State University","","2011"
"Quiroga Arias, Paloma","LPTHE , UPMC Univ. Paris 6","","2011"
"Holopainen, Hannu","University of Jyväskylä","","2011"
"Milhano, José Guilherme","Instituto Superior Tecnico (IST) and CERN PH-TH","","2011"
"Armesto Perez, Nestor","Universidade de Santiago de Compostela","","2011"
"Stasto, Anna","Penn State University","","2011"
"Bleicher, Marcus","Uni Frankfurt","","2011"
"Salgado Lopez, Carlos Albert","Universidade de Santiago de Compostela","","2011"
"xu, wenqin","University of California Los Angeles","","2011"
"Sinyukov, Yuriy","Bogolyubov Institute for Theoretical Physics","","2011"
"Monnai, Akihiko","The University of Tokyo","","2011"
"Gagliardi, Carl","STAR Collaboration","","2011"
"Monteno, Marco","INFN Torino","","2011"
"Mehtar-Tani, Yacine","University of Santiago de Compostela","","2011"
"Ma, Hao","Universidad de Santiago de Compostela","","2011"
"Uras, Antonio","INFN Cagliari, IPNL Lyon","","2011"
"Pillot, Philippe","SUBATECH, Nantes","","2011"
"Reygers, Klaus","University of Heidelberg","","2011"
"Teaney, Derek","Stony Brook University","","2011"
"Schuster, Tim","Frankfurt Institute for Advanced Studies, Goethe-University Frankfurt","","2011"
"Anson, Christopher","The Ohio State University","","2011"
"Liu, Fuming","Huazhong Normal University","","2011"
"Petreczky, Peter","BNL","","2011"
"Kugler, Andrej","Nuclear Physics Institute","","2011"
"Adare, Andrew","Yale University","","2011"
"Levai, Peter","KFKI Research Institute for Particle and Nuclear Physics, Budapest, Hungary","","2011"
"Timmins, Anthony","University of Houston","","2011"
"Su, Nan","Bielefeld University","","2011"
"Kovchegov, Yuri","The Ohio State University","","2011"
"D'Eramo, Francesco","MIT","","2011"
"Shuryak, Edward","Stony Brook University","","2011"
"Chirilli, Giovanni Antonio","Lawrence Berkeley  National Laboratory (LBNL)","","2011"
"Peitzmann, Thomas","Universiteit Utrecht","","2011"
"Cortese, Pietro","Univ. del Piemonte Orientale, Dip.Scienze eTecnologie","","2011"
"Mao, Yaxian","CCNU, Wuhan & LPSC, Grenoble","","2011"
"Nonaka, Chiho","Nagoya University","","2011"
"Fujii, Hirotsugu","University of Tokyo","","2011"
"Grassi, Frederique","Instituto de Fisica-Universidade de Sao Paulo","","2011"
"Horowitz, William","University of Cape Town","","2011"
