Name,Institute,Country,Year
"D'Elia, Massimo","University of Pisa","","2018"
"Salam, Gavin","CERN","","2018"
"Galatyuk, Tetyana","TU Darmstadt / GSI","","2018"
"Van Leeuwen, Marco","Nikhef National institute  for subatomic physics (NL)","","2018"
"Farinelli, Chiara","NIKHEF (NL)","","2018"
"Braun-Munzinger, Peter","GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)","","2018"
"Maksymiuk, Ewa","Jan Kochanowski University","","2018"
"Mayer, Christoph","Polish Academy of Sciences (PL)","","2018"
"Peng, Xinye","Central China Normal University  CCNU (CN)","","2018"
"Paul, Biswarup","Universita e INFN Torino (IT)","","2018"
"Hosokawa, Ritsuya","University of Tsukuba (JP)","","2018"
"Rustamov, Anar","National Nuclear Research Center (AZ)","","2018"
"Mudrokh, Alexander","JINR (Russia)","","2018"
"Xu, Qiao","Vanderbilt University (US)","","2018"
"Xie, Yilong","University of Bergen","","2018"
"Varga-Kofarago, Monika","Hungarian Academy of Sciences (HU)","","2018"
"Stahl Leiton, Andre Govinda","Centre National de la Recherche Scientifique (FR)","","2018"
"Tarhini, Mohamad","Centre National de la Recherche Scientifique (FR)","","2018"
"Singh, Ranbir","NISER, Jatni, India","","2018"
"Xu, Haojie","Huzhou University","","2018"
"Zhao, Jie","Purdue University","","2018"
"Buzzegoli, Matteo","University of Florence & INFN Florence","","2018"
"Hattori, Koichi","Fudan University","","2018"
"Yang, Di-Lun","RIKEN","","2018"
"Yan, Li","McGill University","","2018"
"Bold, Tomasz","AGH Univ. of Science and Technology, Krakow","","2018"
"Chattopadhyay, Chandrodoy","Tata Institute of Fundamental Research","","2018"
"Kurkela, Eero Aleksi","CERN","","2018"
"Petersen, Hannah","","","2018"
"Alqahtani, Mubarak","Kent State University","","2018"
"Kardan, Behruz","IKF, Uni-Frankfurt","","2018"
"Puccio, Maximiliano","Universita e INFN Torino (IT)","","2018"
"Nagle, James Lawrence","University of Colorado Boulder","","2018"
"Pacik, Vojtech","University of Copenhagen (DK)","","2018"
"Li, Wei","Rice University (US)","","2018"
"Soto Ontoso, Alba","UGR/FIAS","","2018"
"Dash, Ajay Kumar","National Institute of Science  Education and Research (IN)","","2018"
"Derendarz, Dominik Karol","Polish Academy of Sciences (PL)","","2018"
"Aoyama, Ryo","University of Tsukuba","","2018"
"Guilbaud, Maxime","CERN","","2018"
"Gajdosova, Katarina","University of Copenhagen (DK)","","2018"
"Onderwaater, Jacobus","Ruprecht Karls Universitaet Heidelberg (DE)","","2018"
"Greif, Moritz","University of Frankfurt","","2018"
"Moreland, Scott","Duke University","","2018"
"Bencedi, Gyula","Hungarian Academy of Sciences (HU)","","2018"
"Günther, Jana","University of Wuppertal","","2018"
"Moschelli, George","Lawrence Technological University","","2018"
"Pan, Jinjin","Wayne State University (US)","","2018"
"Singh, Mayank","McGill University","","2018"
"Bozek, Piotr","AGH University of Science and Technology","","2018"
"Wu, Xiang-Yu","Central China Normal University.","","2018"
"Sakai, Azumi","","","2018"
"Bock, Friederike","CERN","","2018"
"Harabasz, Szymon","","","2018"
"Tripolt, Ralf-Arno","ECT*","","2018"
"Bailhache, Raphaelle","Johann-Wolfgang-Goethe Univ. (DE)","","2018"
"Apolinario, Liliana","Universidade de Lisboa (PT)","","2018"
"Jowett, John","CERN","","2018"
"Gasik, Piotr","Technische Universitaet Muenchen (DE)","","2018"
"Kapishin, Mikhail","JINR, Dubna","","2018"
"Sako, Hiroyuki","Japan Atomic Energy Agency  (JP)","","2018"
"Wu, Yang","Kent State University","","2018"
"Steinheimer, Jan","","","2018"
"Sagun, Violetta","Centro Multidisciplinar de Astrofisica/BITP","","2018"
"Kapusta, Joseph","University of Minnesota","","2018"
"Schramm, Stefan","","","2018"
"Colocci, Manuel","Universita e INFN, Bologna (IT)","","2018"
"Boettcher, Thomas Julian","Massachusetts Inst. of Technology (US)","","2018"
"Steinberg, Peter Alan","Brookhaven National Laboratory (US)","","2018"
"Ducloue, Bertrand","IPhT Saclay","","2018"
"Mäntysaari, Heikki","University of Jyväskylä","","2018"
"Bi, Ran","Massachusetts Inst. of Technology (US)","","2018"
"Heinz, Ulrich","The Ohio State University","","2018"
"Knichel, Michael Linus","CERN","","2018"
"Baty, Austin Alan","Massachusetts Inst. of Technology (US)","","2018"
"Balek, Petr","Weizmann Institute of Science (IL)","","2018"
"Pablos, Daniel","McGill","","2018"
"Wang, Jing","Massachusetts Inst. of Technology (US)","","2018"
"Trzeciak, Barbara Antonina","Utrecht University","","2018"
"Tatar, Kaya","Massachusetts Inst. of Technology (US)","","2018"
"Perepelitsa, Dennis","University of Colorado Boulder","","2018"
"Citron, Zvi","Ben-Gurion University of the Negev (IL)","","2018"
"Jiang, Kun","University of Science and Technology of China and Purdue University","","2018"
"Iancu, Edmond","Université Paris-Saclay (FR)","","2018"
"Mc Ginn, Christopher","Massachusetts Inst. of Technology (US)","","2018"
"Tywoniuk, Konrad","CERN","","2018"
"Wang, Xin-Nian","Central China Normal Univ / Lawrence Berkeley National Lab","","2018"
"McNelis, Mike","The Ohio State University","","2018"
"Tinti, Leonardo","The Ohio State University","","2018"
"Huang, Hengfeng","Peking University","","2018"
"Colangelo, Pietro","Universita e INFN, Bari (IT)","","2018"
"Andronov, Evgeny","St Petersburg State University (RU)","","2018"
"Stock, Reinhard","","","2018"
"Brewer, Jasmine","Massachusetts Institute of Technology","","2018"
"Pasztor, Attila","University of Wuppertal","","2018"
"Marcinek, Antoni","Polish Academy of Sciences (PL)","","2018"
"Vovchenko, Volodymyr","Frankfurt Institute for Advanced Studies","","2018"
"Yan, Fanglida","Stony Brook University","","2018"
"Wink, Nicolas","University of Heidelberg","","2018"
"Rohrhofer, Christian","Karl-Franzens Universität Graz","","2018"
"Lahiri, Anirban","Bielefeld University","","2018"
"Ghiglieri, Jacopo","CERN","","2018"
"Bazavov, Alexei","Michigan State University","","2018"
"Sinha, Bikash","Variable Energy Cyclotron Centre","","2018"
"Trogolo, Stefano","Universita e INFN Torino (IT)","","2018"
"Rose, Jean-Bernard","Frankfurt Institute for Advanced Studies","","2018"
"Ratti, Claudia","University of Houston","","2018"
"Floerchinger, Stefan","Heidelberg University","","2018"
"Liu, Peng","SINAP&BNL","","2018"
"Silva De Albuquerque, Danilo","University of Campinas UNICAMP (BR)","","2018"
"Geraksiev, Nikolay","JINR","","2018"
"Shi, Zhaozhong","Massachusetts Inst. of Technology (US)","","2018"
"Cao, Shanshan","Wayne State University","","2018"
"Plumari, Salvatore","University of Catania (Italy)","","2018"
"Correia Zanoli, Henrique Jose","Universidade de Sao Paulo (BR) and Utrecht University (NL)","","2018"
"Shu, Hai-Tao","Central China Normal University","","2018"
"Dillenseger, Pascal","Johann-Wolfgang-Goethe Univ. (DE)","","2018"
"Tuli, Santona","University of California Davis (US)","","2018"
"Wang, Pengfei","University of Science and Technology of China and Brookhaven National Laboratory","","2018"
"Watanabe, Kazuhiro","ODU/JLab","","2018"
"Kohler, Markus","Ruprecht-Karls-Universitaet Heidelberg (DE)","","2018"
"Yao, Xiaojun","Duke University","","2018"
"Vogt, Ramona","LLNL","","2018"
"Xie, Man","Central China Normal University","","2018"
"Altenkamper, Lucas","University of Bergen (NO)","","2018"
"Xie, Guannan","University of Illinois at Chicago","","2018"
"Dashi, Anisa","Technische Universitaet Muenchen (DE)","","2018"
"Kruse, Anna-Lena","Bielefeld University","","2018"
"Dasgupta, Pingal","Variable Energy Cyclotron Centre","","2018"
"Zajc, William","Columbia University","","2018"
"Rossi, Andrea","Universita e INFN, Padova (IT)","","2018"
"Zapp, Korinna Christine","LIP Laboratorio de Instrumentacao e Fisica Experimental de Part","","2018"
"Bianchi, Livio","University of Houston (US)","","2018"
"Ambrus, Victor Eugen","West University of Timisoara","","2018"
"Hambrock, Robert","University of Cape Town","","2018"
"Vertesi, Robert","Hungarian Academy of Sciences (HU)","","2018"
"De, Sudipan","Indian Institute of Technology Indore (IITI)","","2018"
"Ma, Long","Fudan University","","2018"
"Rath, Subhalaxmi","Indian Institute of Technology Roorkee","","2018"
"Foka, Yiota","GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)","","2018"
"Chien, Yang-Ting","Massachusetts Institute of Technology","","2018"
"Parisi, Giorgio","Università La Sapienza di Roma","","2018"
"Grassi, Frederique","","","2018"
"Du, Lipei","The Ohio State University","","2018"
"Wang, Quan","The University of Kansas (US)","","2018"
"Luzum, Matthew","","","2018"
"Takács, Ádám","Wigner Research Centre for Physics","","2018"
"Malecki, Bartosz Piotr","Polish Academy of Sciences (PL)","","2018"
"Staszel, Pawel Piotr","Jagiellonian University (PL)","","2018"
"Koutava, Ioanna","CERN","","2018"
"Ilieva, Mariya","JINR","","2018"
"Jiang, Zefang","CCNU","","2018"
"Jaiswal, Amaresh","National Institute of Science Education and Research","","2018"
"Du, Yilun","Frankfurt Institute of Advanced Studies, Goethe University Fran","","2018"
"Guerrero Rodríguez, Pablo","UGR","","2018"
"Varma, Raghava","I.I.T. Bombay","","2018"
"Tripathy, Sushanta","Indian Institute of Technology  Indore (IN)","","2018"
"Coci, Gabriele","INFN - National Institute for Nuclear Physics","","2018"
"Puri, Akshat","Univ. Illinois at Urbana Champaign (US)","","2018"
"Lorenzo, Alessandra","Universita e INFN, Bologna (IT)","","2018"
"Brandenburg, James","Rice University","","2018"
"Parotto, Paolo","University of Houston","","2018"
"Cruz Camacho, Nikolás","Universidad Nacional de Colombia","","2018"
